Date,Media Sources,Neutral,Positive,Text,Tweet Polarity,Tweets Order
12/15/2019,CNN,0.833,0.0,eperts scrambling decode north koreas cryptic christmas threat us theres consensus forming https tco 2khoefw96g,-0.5267,82
12/15/2019,CNN,0.882,0.118,2020 topic trends repofacebook collected countryspecific topics users 13 countries shared https tco 2opmcdcpj,0.34,81
12/15/2019,CNN,1.0,0.0,nonbinary pronoun named merriamwebsters word year american english dictionary rev https tco b0apmlzhey,0.0,80
12/15/2019,CNN,0.891,0.0,several chinese migrants trying enter us meico hiding washer dresser furniture https tco 2bvyyflpt4,-0.296,79
12/15/2019,CNN,1.0,0.0,people west wear cowboy hats time pigeonslas vegas residents recently spotted two birds https tco mhth5nijj,0.0,78
12/15/2019,CNN,1.0,0.0,david miliband former uk foreign secretary lesson pm boris johnsons election victory democ https tco ytu5ssldk8,0.0,77
12/15/2019,CNN,0.876,0.124,freshman democratic nj rep jeff van drew epected switch republican party sources saythe preside https tco lmikfgjydu,0.4019,76
12/15/2019,CNN,1.0,0.0,time magazine chosen greta thunberg person year 16yearold swedish climate activist known https tco meqiqp03zf,0.0,75
12/15/2019,CNN,1.0,0.0,jaketapper youre saying think president trump actually combatin https tco lh67esnlr,0.0,74
12/15/2019,CNN,0.847,0.0,fareedzakaria country country witnessing astonishing wave attacks constitution https tco e2lgbvojh7,-0.4404,73
12/15/2019,CNN,1.0,0.0,egypt unveiled unprecedented discovery dozens mummified sacred animals including cats crocodiles two https tco z44sacovqa,0.0,72
12/15/2019,CNN,0.9,0.1,jaketapper members congress looking november 2020 eventual obituary well https tco ddeaqrdehm,0.2732,71
12/15/2019,CNN,0.649,0.351,michelle obama spreading holiday cheer surprising students teachers elementary school washing https tco h0aioki0s7,0.7964,70
12/15/2019,CNN,0.868,0.132,sen rand paul newly released afghanistan papers think american soldiers deserve better https tco 6rsvpwluo,0.4404,69
12/15/2019,CNN,0.742,0.135,real question 17 lies reportas former intelligence officer thats absolutely https tco kyelhhonmp,0.0772,68
12/15/2019,CNN,0.789,0.211,gop rep hurd would liked hear rudy giuliani would liked hear folk https tco u4rhrjnfb0,0.6808,67
12/15/2019,CNN,0.79,0.0,democratic sen sherrod brown im disappointed colleagues seenoevil hearnoevil attitude https tco shiie9wnm,-0.6113,66
12/15/2019,CNN,0.78,0.22,real estate company made surprise announcement giving 198 employees collectively 10 million https tco oyujdzel2,0.5423,65
12/15/2019,CNN,1.0,0.0,listen presidents speeches throughout campaign administration hes corruption https tco jvustnmnn,0.0,64
12/15/2019,CNN,0.791,0.121,hope doesnt devolve intoweeither impeach throw presidents intojail dont like theirpo https tco ptguzbdmvd,0.1999,63
12/15/2019,CNN,0.847,0.153,saturday night live imagines people talking impeachment around holiday dinner table https tco ujq1bdqj90,0.4019,62
12/15/2019,CNN,0.806,0.0,starbucks apologizing california sheriffs office said two deputies ignored store https tco j8qehyriqt,-0.3818,61
12/15/2019,CNN,0.625,0.375,newtown high wins football championship 7th anniversary sandy hook massacre https tco yhwnn6qju4,0.765,60
12/15/2019,CNN,1.0,0.0,heres president bill clinton said eve impeachment 1998 compared president trump https tco d0p1zjqjaj,0.0,59
12/15/2019,CNN,1.0,0.0,trump administration preparing announce longanticipated drawdown 4 000 troops afghanista https tco pjikrjhgyd,0.0,58
12/15/2019,CNN,1.0,0.0,former president clintons impeachment late 90s democratic republican lawmakers made completely https tco vvrzshqlld,0.0,57
12/15/2019,CNN,0.872,0.128,family owns wellknown food brands like krispy kreme panera bread announced multimillion dollar cha https tco g1gj1czp52,0.3612,56
12/15/2019,CNN,1.0,0.0,giant 3d printer used build two houses impoverished rural pameico marking stahttps tco lzfvn1ajd5,0.0,55
12/15/2019,CNN,0.78,0.092,ford mcdonalds turning waste coffee beans car parts researchers created new material fro https tco dvzk3cjv1,-0.2023,54
12/15/2019,CNN,1.0,0.0,heres look christmas markets around world become destinations gifts festivities https tco ptcykwwdqb,0.0,53
12/15/2019,CNN,0.816,0.0,ice detained high school sophomore school leaped action https tco 9e3dfafrr7 https tco pp6gpiqdk6,-0.4019,52
12/15/2019,CNN,0.723,0.277,presidential candidates sports stars award winning actors people making news https tco isgbsytehs,0.7845,51
12/15/2019,CNN,0.776,0.123,robot designed help astronauts feel less lonelythe international space station getting new versi https tco 5qpjhjk6kz,0.1263,50
12/15/2019,CNN,0.734,0.193,internet falling love physics professor tidewater community college virginia beach virginia https tco mipzk5mmvn,0.5574,49
12/15/2019,CNN,1.0,0.0,watch jeff bezos blue origin launch new shepard rocket nearly 65 miles sky 12th uncrewed test https tco 3wddwcllv,0.0,48
12/15/2019,CNN,1.0,0.0,fully electric commercial plane completed test flight canada operators called world firs https tco 80vr2dlwpp,0.0,47
12/15/2019,CNN,0.708,0.132,team salmon farmers rescued bald eagle trapped octopus grasp canadas vancouver island https tco o4igh8bcj,-0.1531,46
12/15/2019,CNN,0.658,0.0,watch acrobatic basketball team dunking devils jump flips tricks giant trampoline suspended 100 https tco nvnscoptb,-0.8074,45
12/15/2019,CNN,0.637,0.202,sometimes reviving dead brand good way cash customers nostalgia heres brands like toys r https tco rmhmdqnf7d,0.0258,44
12/15/2019,CNN,0.601,0.12,least one person killed powerful 68magnitude earthquake struck southern philippines island https tco 3zde0v8tav,-0.5719,43
12/15/2019,CNN,0.863,0.137,hungry man ate 120 000 banana ainstallation says isnt sorry create ahttps tco 0cs9vj63vo,0.323,42
12/15/2019,CNN,1.0,0.0,meet patrice motsepe south africas first black billionaire https tco om5chimhzq https tco rdlwd00d3w,0.0,41
12/15/2019,CNN,0.775,0.092,david velez tried open bank account brazil process difficult created company help https tco fenfc3wgz7,-0.2447,40
12/15/2019,CNN,0.876,0.124,teenagers isabelle katherine adams turning aorigami millions dollars fund clean water https tco sjddzpwolk,0.4019,39
12/15/2019,CNN,0.661,0.207,someone gained access familys ring security camera used speaker feature harass 8yearold da https tco o4wnm8c8cc,0.2023,38
12/15/2019,CNN,1.0,0.0,baby yoda toys collectible figures finally available purchase youll wait receive https tco vsweuog9wy,0.0,37
12/15/2019,CNN,0.763,0.237,oregon coffee shop owner active community member went hospice care owner nearby coffee https tco ogddjrcgii,0.7096,36
12/15/2019,CNN,1.0,0.0,time magazine chosen greta thunberg person year 16yearold swedish climate activist known https tco kddbhi0zrq,0.0,35
12/15/2019,CNN,1.0,0.0,ihop known booth seating table service course pancakes trying something little different n https tco 92bfbkfvr,0.0,34
12/15/2019,CNN,0.717,0.0,case worried electric cars going boring porsche made taycan isnt perfect https tco bwcreykg8z,-0.7578,33
12/15/2019,CNN,1.0,0.0,ancient egyptian apeople often seen sporting cones heads first time archaeolo https tco yirdwsq7n,0.0,32
12/15/2019,CNN,0.708,0.132,team salmon farmers rescued bald eagle trapped octopus grasp canadas vancouver island https tco tjineg8tm,-0.1531,31
12/15/2019,CNN,0.745,0.0,permanent hair dye chemical hair straightener use linked higher risk breast cancer new study f https tco 3szdochoci,-0.7579,30
12/15/2019,CNN,1.0,0.0,california church displaying nativity scene depicting jesus mary joseph refugees cages draw https tco qjukrs0ya9,0.0,29
12/15/2019,CNN,0.823,0.177,scientists sweden created liquid absorb solar energy store thermal fuel long https tco sdwu7swcp,0.4767,28
12/15/2019,CNN,1.0,0.0,olivia newtonjohns iconic black leather jacket movie grease sold 243 200 last month pro https tco cwbaptbhnt,0.0,27
12/15/2019,CNN,0.879,0.121,telescope made 64 satellite dishes helping south africa make discoveries space https tco p0oz0yv6me,0.296,26
12/15/2019,CNN,1.0,0.0,cave adepicting hunting scene found indonesia dated 44 000 years old making oldest rock https tco jcr2kkuvlg,0.0,25
12/15/2019,CNN,0.754,0.246,sweet watch amazon delivery driver happy dance homeowner left snacks ni https tco uwkpr2q4wc,0.7066,24
12/15/2019,CNN,0.85,0.15,samlor korkor traditional soup khmer noodles 30 favorite cambodian dishes https tco 99pgawkuvs,0.4588,23
12/15/2019,CNN,1.0,0.0,longest pedestrian suspension bridge north america transformed 680foot tunnel christmas https tco shqzcyya,0.0,22
12/15/2019,CNN,0.895,0.105,soccer icon social activist megan rapinoe endorsed sen elizabeth warren massachusetts president https tco yfiunzmreh,0.25,21
12/15/2019,CNN,1.0,0.0,tyler perry opened tyler perry studios complete 12 sound stages made history first studio ful https tco vofbel7qno,0.0,20
12/15/2019,CNN,0.893,0.107,watch mini cheetah robots backflips play soccer mit fourlegged robots powered 12 motor https tco tcori6fud8,0.34,19
12/15/2019,CNN,1.0,0.0,two police officers philadelphia using karaoke break barriers connect people commu https tco ybkusgen7,0.0,18
12/15/2019,CNN,0.766,0.234,instinct kicked grabbed leash security camera footage shows moment man saved neig https tco pmf0ug7s2i,0.6369,17
12/15/2019,CNN,1.0,0.0,past seven years greg osterland decorated ohio home 25 000 lights goal real life vers https tco uichf2hblv,0.0,16
12/15/2019,CNN,1.0,0.0,man ate 120 000 ainstallation featuring banana ducttaped wall far apologetic w https tco ylcytph1ph,0.0,15
12/15/2019,CNN,1.0,0.0,tokyos haneda airpofifthbusiest airpoworld delivered 85 flights https tco ajyyjizeob,0.0,14
12/15/2019,CNN,0.49,0.281,active ingredient magic mushrooms could safely used treat depression drugs failed https tco y3iqti0d0,0.1531,13
12/15/2019,CNN,0.739,0.261,eventual decisions would help define high coutrump era especially chief justice john roberts https tco pslmyprmz,0.7479,12
12/15/2019,CNN,1.0,0.0,new study shows deepest point land denman glacier east antarctica glaciologists https tco b3yitqmw5z,0.0,11
12/15/2019,CNN,0.766,0.0,youre systematically stealing money bank vault may good idea post evidence https tco ezmhw9liyd,-0.7274,10
12/15/2019,CNN,0.826,0.0,runner slapped reporters backside air faces charges https tco kahjbmkpci,-0.2732,9
12/15/2019,CNN,0.876,0.124,calls climate change reform efforts major corporations engage sustainable business practices https tco r5bnugidvo,0.34,8
12/15/2019,CNN,1.0,0.0,soggy windy conditions epected continue east coast weekend forecasters say https tco nlgnmjsh,0.0,7
12/15/2019,CNN,0.901,0.0,november ruling oregon coudecided officers state longer allowed ask questions https tco rk0q7ihjf,-0.296,6
12/15/2019,CNN,0.876,0.0,labour partys wipeout britains election spelled undeniable warning democrats potential https tco aflloanj2,-0.34,5
12/15/2019,CNN,0.795,0.205,youtube released list popular music videos past four decades top despacito https tco 6aoonl5aj,0.5984,4
12/15/2019,CNN,1.0,0.0,late 1970s linda ronstadt biggest female rock star america early 80s grown https tco irrzlluer8,0.0,3
12/15/2019,CNN,1.0,0.0,british actor colin firth italian wife livia separated 22 years marriage according co https tco kz9qgejue,0.0,2
12/15/2019,CNN,0.776,0.224,lsu quarterback joe burrow wins 2019 heisman trophy leading team undefeated season top sp https tco ekgrybwjsl,0.6705,1
12/15/2019,CNN,0.849,0.0,horde large fat worms descended upon central california beach spooked burrows bomb cyclo https tco dvmqqkt6i5,-0.4939,0
12/15/2019,CNN,1.0,0.0,republican sen lindsey graham chairman judiciary committee close ally president donald trump sai https tco e8nbmfno7,0.0,-1
12/15/2019,CNN,0.794,0.069,president trumps senior aides restricted number administration officials allowed listen https tco 83joswtqsr,-0.3182,-2
12/15/2019,CNN,0.891,0.0,13yearold suspect deadly stabbing barnard college freshman tessa majors told police watched two https tco qrdbhtz4a,-0.296,-3
12/15/2019,CNN,0.649,0.351,michelle obama spreading holiday cheer surprising students teachers elementary school washing https tco 39atqgvfm,0.7964,-4
12/15/2019,CNN,0.739,0.261,eventual decisions would help define high coutrump era especially chief justice john roberts https tco suwsrb8bz1,0.7479,-5
12/15/2019,CNN,0.766,0.0,youre systematically stealing money bank vault may good idea post evidence https tco mpfvc7cw77,-0.7274,-6
12/15/2019,CNN,1.0,0.0,new study shows deepest point land denman glacier east antarctica glaciologists https tco 5qamq7bphw,0.0,-7
12/15/2019,CNN,1.0,0.0,final presidential debate year coming cnnon thursdaywatch pbs newshour politico democratic https tco zvusp8jr6,0.0,-8
12/14/2019,CNN,0.712,0.0,father called dangerous racist america became activist speaker hon https tco bha9gmgwbi,-0.8258,-9
12/14/2019,CNN,0.826,0.0,runner slapped reporters backside air faces charges https tco nyliurfy3k,-0.2732,-10
12/14/2019,CNN,0.86,0.0,new orleans mayor latoya cantrell declared state emergency city hit cyberattack https tco dtpqrkne2,-0.3818,-11
12/14/2019,CNN,1.0,0.0,three bodies buried monk burial room nave alamo church discovered according teas https tco k7ffbmzfkw,0.0,-12
12/14/2019,CNN,0.876,0.124,underlying question aleandria ocasiocortez puts connect people suppoc https tco l8jpoalop,0.4019,-13
12/14/2019,CNN,0.664,0.071,fears growing among indias 200 million muslims could soon classified illegal immigrants unde https tco 13gij51pz,-0.6908,-14
12/14/2019,CNN,0.691,0.0,cemetery fowayne indiana missing 248 vases stolen headstones graves accor https tco uruvnvapck,-0.765,-15
12/14/2019,CNN,0.794,0.069,president trumps senior aides restricted number administration officials allowed listen https tco kl36ri0djn,-0.3182,-16
12/14/2019,CNN,1.0,0.0,photograph dates back 1875 believed earliest family photo taken stonehenge https tco tjoi58trfj,0.0,-17
12/14/2019,CNN,0.9,0.1,new jersey rep jeff van drew freshman democrat strongly opposes impeachment epected switch r https tco g3snzeoesj,0.2732,-18
12/14/2019,CNN,0.849,0.0,horde large fat worms descended upon central california beach spooked burrows bomb cyclo https tco y7v62slwmo,-0.4939,-19
12/14/2019,CNN,1.0,0.0,john travolta olivia newtonjohn recreated iconic grease characters danny sandy friday night https tco zr1tpl5mmk,0.0,-20
12/14/2019,CNN,0.876,0.124,willie mae hardy born grandchild slave 1908 teddy roosevelt presidentshe lived https tco rbfp9kiaav,0.4019,-21
12/14/2019,CNN,0.707,0.134,three us navy sailors killed pensacola naval air station shooting honored armyn https tco tpntq8h5hj,-0.1779,-22
12/14/2019,CNN,0.877,0.0,lawyers representing users collapsed quadriga c cryptocurrency echange platform requesting canadi https tco vcmbcu95i,-0.2732,-23
12/14/2019,CNN,1.0,0.0,giant 3d printer built two houses impoverished rural pameico last week breaking ground wil https tco e3ekakbu0,0.0,-24
12/14/2019,CNN,0.913,0.087,full house vote impeachment set president trump isnt showing signs retreat busying wi https tco 3l6wbqjwsr,0.2023,-25
12/14/2019,CNN,1.0,0.0,belgian carnival removed unescos intangible cultural heritage list officials found recu https tco nvcahbj95m,0.0,-26
12/14/2019,CNN,0.891,0.0,13yearold suspect deadly stabbing barnard college freshman tessa majors told police watched two https tco mbdpfktrn,-0.296,-27
12/14/2019,CNN,0.829,0.0,california gov gavin newsom rejected bankruptcy reorganization plan proposed utility giant pgamp e saying https tco gws7bjg5mw,-0.5106,-28
12/14/2019,CNN,0.664,0.071,fears growing among indias 200 million muslims could soon classified illegal immigrants unde https tco fsl5jncybt,-0.6908,-29
12/14/2019,CNN,0.794,0.069,president trumps senior aides restricted number administration officials allowed listen https tco 0azvwqmo2,-0.3182,-30
12/14/2019,CNN,1.0,0.0,republican sen lindsey graham chairman judiciary committee close ally president donald trump sai https tco 2o7kdqzwf8,0.0,-31
12/14/2019,CNN,0.849,0.0,horde large fat worms descended upon central california beach spooked burrows bomb cyclo https tco 7ubulzbwis,-0.4939,-32
12/14/2019,CNN,0.804,0.0,philadelphia flyers forward oskar lindblom diagnosed ewing sarcoma rare form bone cancer https tco 5cfh8vyhmv,-0.6597,-33
12/14/2019,CNN,0.876,0.124,underlying question aleandria ocasiocortez puts connect people suppoc https tco 8uoghodlh,0.4019,-34
12/14/2019,CNN,1.0,0.0,roughly 234 000 voters removed wisconsins rolls may moved recently county judg https tco du9afemotz,0.0,-35
12/14/2019,CNN,0.823,0.069,katie mchugh admits already racist went work breitbasays nowwhite house advi https tco 2fmnirg8gk,-0.2263,-36
12/14/2019,CNN,0.86,0.0,new orleans mayor latoya cantrell declared state emergency city hit cyberattack https tco dpm8gycddf,-0.3818,-37
12/14/2019,CNN,1.0,0.0,british actor colin firth italian wife livia separated 22 years marriage according co https tco mjyfwzfedb,0.0,-38
12/14/2019,CNN,1.0,0.0,late 1970s linda ronstadt biggest female rock star america early 80s grown https tco 7c8dfwgrmu,0.0,-39
12/14/2019,CNN,0.753,0.0,100 jewish graves desecrated france search websites fueled hate led us https tco laa5ukfa,-0.7096,-40
12/14/2019,CNN,0.795,0.205,youtube released list popular music videos past four decades top despacito https tco dc0rzqgd,0.5984,-41
12/14/2019,CNN,0.876,0.0,labour partys wipeout britains election spelled undeniable warning democrats potential https tco jukogtimuq,-0.34,-42
12/14/2019,CNN,0.901,0.0,november ruling oregon coudecided officers state longer allowed ask questions https tco punrcghnaw,-0.296,-43
12/14/2019,CNN,1.0,0.0,soggy windy conditions epected continue east coast weekend forecasters say https tco 9vftypkwhq,0.0,-44
12/14/2019,CNN,0.876,0.124,calls climate change reform efforts major corporations engage sustainable business practices https tco vdzdsuttgk,0.34,-45
12/14/2019,CNN,0.826,0.0,runner slapped reporters backside air faces charges https tco jpi9ysbwkq,-0.2732,-46
12/14/2019,CNN,0.712,0.0,father called dangerous racist america became activist speaker hon https tco huikelqjm,-0.8258,-47
12/14/2019,CNN,1.0,0.0,new study shows deepest point land denman glacier east antarctica glaciologists https tco iinptzk5o,0.0,-48
12/14/2019,CNN,0.766,0.0,youre systematically stealing money bank vault may good idea post evidence https tco 9wpz6mnhj,-0.7274,-49
12/14/2019,CNN,0.763,0.0,100 jewish graves desecrated france search websites fueled hate led us https tco kmwec7pc6y,-0.7096,-50
12/14/2019,CNN,0.739,0.261,eventual decisions would help define high coutrump era especially chief justice john roberts https tco 6yspma0qai,0.7479,-51
12/14/2019,CNN,0.891,0.0,several chinese migrants trying enter us meico hiding washer dresser furniture https tco lt7jrsyyg2,-0.296,-52
12/14/2019,CNN,0.649,0.351,michelle obama spreading holiday cheer surprising students teachers elementary school washing https tco 8ctrepmadl,0.7964,-53
12/14/2019,CNN,0.78,0.22,real estate company made surprise announcement giving 198 employees collectively 10 million https tco ufw2ybswvu,0.5423,-54
12/14/2019,CNN,1.0,0.0,cnnnewsroom donald trump remained uk pm boris johnson ascourge britain hedoes half countryhere w,0.0,-55
12/14/2019,CNN,0.872,0.128,family owns wellknown food brands like krispy kreme panera bread announced multimillion dollar cha https tco uommr6hda,0.3612,-56
12/14/2019,CNN,0.86,0.0,congress voted last year legalize cultivation hemp us difficult tell difference https tco pqndggmwzd,-0.5023,-57
12/14/2019,CNN,1.0,0.0,north korea says conducted another crucial test missile site https tco btl1iqhmpp,0.0,-58
12/14/2019,CNN,0.753,0.0,100 jewish graves desecrated france search websites fueled hate led us https tco lpakcwupyn,-0.7096,-59
12/14/2019,CNN,1.0,0.0,cnnnewsroom marquette law school poll director charles franklin says public opinion impeachment hardlybudged result th,0.0,-60
12/14/2019,CNN,1.0,0.0,time magazine chosen greta thunberg person year 16yearold swedish climate activist known https tco s7ytracvs4,0.0,-61
12/14/2019,CNN,1.0,0.0,pres trumps lasting legacy appointment federal judges smerconish says one https tco o1uylpjsqi,0.0,-62
12/14/2019,CNN,0.712,0.0,father called dangerous racist america became activist speaker hon https tco zmtvwesaci,-0.8258,-63
12/14/2019,CNN,0.833,0.167,congress made lot easier students apply financial aid https tco 57g7igdrb https tco 7ta5fnivhe,0.4215,-64
12/14/2019,CNN,1.0,0.0,former sudanese president omar albashir gets 2 years correctional facility convicted corruptio https tco jmftqutkki,0.0,-65
12/14/2019,CNN,0.826,0.0,runner slapped reporters backside air faces charges https tco vkaabqosd,-0.2732,-66
12/14/2019,CNN,1.0,0.0,people west wear cowboy hats time pigeonslas vegas residents recently spotted two birds https tco wnolqqihof,0.0,-67
12/14/2019,CNN,1.0,0.0,nonbinary pronoun named merriamwebsters word year american english dictionary rev https tco tl0lsvalr,0.0,-68
12/14/2019,CNN,1.0,0.0,longest pedestrian suspension bridge north america transformed 680foot tunnel christmas https tco imonin3jpz,0.0,-69
12/14/2019,CNN,1.0,0.0,tyler perry opened tyler perry studios complete 12 sound stages made history first studio ful https tco mksehzpd6,0.0,-70
12/14/2019,CNN,0.816,0.0,ice detained high school sophomore school leaped action https tco 95gohq9qb0 https tco j8fyzrmdp,-0.4019,-71
12/14/2019,CNN,1.0,0.0,tokyos haneda airpofifthbusiest airpoworld delivered 85 flights https tco ndetkft31e,0.0,-72
12/14/2019,CNN,1.0,0.0,giant 3d printer used build two houses impoverished rural pameico last week marking sta https tco tgntwiusiw,0.0,-73
12/14/2019,CNN,0.708,0.132,team salmon farmers rescued bald eagle trapped octopus grasp canadas vancouver island https tco i0zyzf9vei,-0.1531,-74
12/14/2019,CNN,1.0,0.0,time magazine chosen greta thunberg person year 16yearold swedish climate activist known https tco fzctcwfbej,0.0,-75
12/14/2019,CNN,0.879,0.121,telescope made 64 satellite dishes helping south africa make discoveries space https tco jps4t6naq8,0.296,-76
12/14/2019,CNN,1.0,0.0,past seven years greg osterland decorated ohio home 25 000 lights goal real life vers https tco tsarudmprw,0.0,-77
12/14/2019,CNN,0.661,0.207,someone gained access familys ring security camera used speaker feature harass 8yearold da https tco v4zrtf532,0.2023,-78
12/14/2019,CNN,1.0,0.0,egypt unveiled unprecedented discovery dozens mummified sacred animals including cats crocodiles two https tco wbwdinsqjs,0.0,-79
12/14/2019,CNN,0.863,0.137,hungry man ate 120 000 banana ainstallation says isnt sorry create ahttps tco u8shjogi8h,0.323,-80
12/14/2019,CNN,0.711,0.0,ruquan brown 17 high school football captain advocate gun violence washington dc landed https tco pu7uui55hs,-0.7579,-81
12/14/2019,CNN,1.0,0.0,california church displaying nativity scene depicting jesus mary joseph refugees cages draw https tco 2r7showrzq,0.0,-82
12/14/2019,CNN,1.0,0.0,presidents kings given leeway congress forgoes duty oversee eecutive branch https tco mywqyiujz,0.0,-83
12/14/2019,CNN,1.0,0.0,olivia newtonjohns iconic black leather jacket movie grease sold 243 200 last month pro https tco sdbylzag,0.0,-84
12/14/2019,CNN,0.893,0.107,watch mini cheetah robots backflips play soccer mit fourlegged robots powered 12 motor https tco pmaiuyoapv,0.34,-85
12/14/2019,CNN,1.0,0.0,north korea says conducted another crucial test countrys sohae satellite launching ground https tco rv6sygayv,0.0,-86
12/14/2019,CNN,1.0,0.0,cave adepicting hunting scene found indonesia dated 44 000 years old making oldest rock https tco zmitsbyezd,0.0,-87
12/14/2019,CNN,0.667,0.0,brazils president called swedish climate change activist greta thunberg brat condemned violence agai https tco cnaf6njlz,-0.7906,-88
12/14/2019,CNN,0.708,0.132,team salmon farmers rescued bald eagle trapped octopus grasp canadas vancouver island https tco itzcqkc4kj,-0.1531,-89
12/14/2019,CNN,0.878,0.122,nikes new swimwear line include fullcoverage swimsuit hijab tunic top leggings https tco tpor40hdds,0.2023,-90
12/14/2019,CNN,1.0,0.0,ancient egyptian apeople often seen sporting cones heads first time archaeolo https tco gclo2gbvai,0.0,-91
12/14/2019,CNN,0.734,0.193,internet falling love physics professor tidewater community college virginia beach virginia https tco twkz3za8m,0.5574,-92
12/14/2019,CNN,0.754,0.246,sweet watch amazon delivery driver happy dance homeowner left snacks ni https tco 7gdlrb3ko6,0.7066,-93
12/14/2019,CNN,1.0,0.0,former president clintons impeachment late 90s democratic republican lawmakers made completely https tco abijmznf,0.0,-94
12/14/2019,CNN,0.49,0.281,active ingredient magic mushrooms could safely used treat depression drugs failed https tco knz4zjtmtl,0.1531,-95
12/14/2019,CNN,0.85,0.15,samlor korkor traditional soup khmer noodles 30 favorite cambodian dishes https tco g0nqd2jgza,0.4588,-96
12/14/2019,CNN,0.766,0.234,instinct kicked grabbed leash security camera footage shows moment man saved neig https tco cj9a2b9de,0.6369,-97
12/14/2019,CNN,1.0,0.0,two police officers philadelphia using karaoke break barriers connect people commu https tco few7jtujot,0.0,-98
12/14/2019,CNN,0.875,0.0,need get chest says brookebcnn trump attacking greta thunberg twitterit go wi https tco pd0khflzhm,-0.4588,-99
11/08/2018,Fox News,1.0,0.0,breaking federal appeals courules trump administration daca https tco khnrnvekam,0.0,100
11/08/2018,Fox News,0.615,0.115,breaking news grand jury indicts captain missouri duck boat sank severe weather killing 17 people https tco ffoogzrwdo,-0.6124,99
11/08/2018,Fox News,0.638,0.0,police identify gunman opened fire inside california bar killing 12 https tco pvityr54a,-0.7783,98
11/08/2018,Fox News,0.611,0.389,supreme coujustice ruth bader ginsburg fractures 3 ribs fall https tco 9um9hktz4m,0.7906,97
11/08/2018,Fox News,0.833,0.0,sgt ron helus fatally shot responded mass shooting nov 7 bar thousand oaks califor https tco voh3owpn5s,-0.6369,96
11/08/2018,Fox News,0.672,0.0,tom homan tragedy every time https tco dmv68hfdz0 https tco hrq51vjg7,-0.6597,95
11/08/2018,Fox News,0.862,0.0,people walk away scene thousand oaks calif gunman opened fire wednesday https tco o3oo2ill8o,-0.34,94
11/08/2018,Fox News,1.0,0.0,teylor whittler describes witnessed california bar shooting https tco dmv68hfdz0 https tco yzntzgqoyy,0.0,93
11/08/2018,Fox News,1.0,0.0,fbi agent talks potential witness stand near scene thousand oaks calif gunman open https tco 7qomntym0,0.0,92
11/08/2018,Fox News,0.87,0.0,ventura county fire department captain stan ziegler hundreds first responders responded initially scene https tco o4garhmy4e,-0.34,91
11/08/2018,Fox News,0.795,0.105,people comfostand near scene thousand oaks calif gunman opened fire https tco wpi4spirc,0.0258,90
11/08/2018,Fox News,0.736,0.0,california bar shooting leaves 12 dead including sheriffs sergeant police say https tco dmv68hfdz0 https tco wvjarppwpv,-0.6486,89
11/08/2018,Fox News,0.719,0.0,california bar shooting leaves 12 dead including sheriffs sergeant police say https tco gqi77wmuyz,-0.6486,88
11/08/2018,Fox News,1.0,0.0,sheriffs deputies speak potential witnesses stand near scene thousand oaks calif gunm https tco jpe8k9oqhr,0.0,87
11/08/2018,Fox News,0.677,0.0,13 dead country music bar including gunman https tco pvityr54a https tco uurbiatqte,-0.6486,86
11/08/2018,Fox News,0.719,0.0,12 dead shooting thousand oaks nightclub police say https tco pvityr54a https tco o8nf8wujcz,-0.6486,85
11/08/2018,Fox News,0.765,0.0,breaking news least 12 dead shooting thousand oaks nightclub police say https tco u6svdzhq5,-0.6486,84
11/08/2018,Fox News,1.0,0.0,carleyshimkus live fo news update facebook watch https tco hnrb8zeph https tco cq9ukjuik,0.0,83
11/08/2018,Fox News,1.0,0.0,authorities deliver update shooting thousand oaks california courtesy kabc https tco btgifn5,0.0,82
11/08/2018,Fox News,1.0,0.0,pastor dimas salaberrios california shooting immediate thoughts go families whats happ https tco iowf5vol2l,0.0,81
11/08/2018,Fox News,0.78,0.22,las vegas shooting survivors inside thousand oaks bar friends say https tco nw9tlton9n,0.4767,80
11/08/2018,Fox News,0.765,0.0,update least 11 wounded shooting california bar gunman dead police say https tco awrowfbery,-0.6486,79
11/08/2018,Fox News,0.619,0.0,authorities confirm gunman dead fofriendsfirst https tco pvityr54a https tco a2eih1ewma,-0.6486,78
11/08/2018,Fox News,0.892,0.0,ventura county sheriffs office captain garo kuredjian dont know condition victims https tco 96mt27whzv,-0.3182,77
11/08/2018,Fox News,1.0,0.0,least 11 shot including sheriffs deputy jonathan hunt latest scene california shooti https tco slzlymsrn5,0.0,76
11/08/2018,Fox News,0.714,0.0,witnesses describe chaotic scene thousand oaks shooting https tco qe8rqkgjz3,-0.4939,75
11/08/2018,Fox News,0.764,0.0,update least 11 people hucalifornia shooting fofriendsfirst https tco pvityr54a https tco rgwikaf4f,-0.5267,74
11/08/2018,Fox News,0.881,0.119,daniel hoffman california shooting still active shooter scene focus dealing https tco piwhhe5hu,0.4019,73
11/08/2018,Fox News,0.856,0.144,former las vegas metro police lt randy sutton respond show incredible bravery ar https tco idcjjuvrmp,0.4939,72
11/08/2018,Fox News,1.0,0.0,authorities deliver briefing shooting thousand oaks california courtesy kcbs https tco 5vgzz3rdil,0.0,71
11/08/2018,Fox News,1.0,0.0,mass shooting california bar heatherchilders amp jackieibanezfnc latest fofriendsfirst https tco 8c8h5lufcu,0.0,70
